#name:Taniguchi et al., Science 2010
#score:6.2
#weight:100%
#description:Protein abundances measured via YFP fusion library, from <a href="http://www.ncbi.nlm.nih.gov/pubmed/20671182" target="_blank">Taniguchi et al., Science 2010</a><br/><b>PaxDB score</b>: 6.2
#
#internal_id    string_external_id abundance
4735237	511145.b0006	155.875003773
4735240	511145.b0009	224.441814023
4735244	511145.b0014	25763.1725007
4735245	511145.b0015	729.221723446
4735254	511145.b0025	139.820026454
4735255	511145.b0026	677.534849824
4735258	511145.b0029	324.325348806
4735260	511145.b0031	532.691032707
4735261	511145.b0032	5047.28085056
4735271	511145.b0042	3.44790685507
4735272	511145.b0043	35.4520974791
4735276	511145.b0047	32.8608791371
4735277	511145.b0048	401.18405775
4735279	511145.b0050	8.67264914466
4735282	511145.b0053	72.6493011886
4735285	511145.b0058	57.5038943896
4735286	511145.b0059	274.457616224
4735290	511145.b0063	16.8587838251
4735306	511145.b0080	303.891741309
4735307	511145.b0081	61.9671357787
4735308	511145.b0082	211.707826742
4735311	511145.b0085	335.504605082
4735312	511145.b0086	202.189065486
4735316	511145.b0090	131.041613296
4735320	511145.b0094	623.182723051
4735324	511145.b0098	754.298371156
4735325	511145.b0099	40.9095205994
4735326	511145.b0101	232.173163443
4735329	511145.b0104	713.674413394
4735331	511145.b0107	8.18613468045
4735333	511145.b0109	413.717093404
4735338	511145.b0114	8917.91589303
4735339	511145.b0115	8996.88988225
4735340	511145.b0116	5132.48434021
4735342	511145.b0118	2449.42052849
4735343	511145.b0119	40.898944198
4735344	511145.b0120	515.081324383
4735347	511145.b0123	6.99100132271
4735351	511145.b0127	120.740198336
4735354	511145.b0130	20.5605243137
4735357	511145.b0133	563.796229213
4735363	511145.b0139	13.4849117798
4735367	511145.b0143	282.136083638
4735368	511145.b0144	23.9026671548
4735371	511145.b0147	16.4674569735
4735373	511145.b0149	9.99469931915
4735374	511145.b0150	41.3008474511
4735375	511145.b0151	117.239409474
4735380	511145.b0156	2108.28927786
4735386	511145.b0162	6.79004969618
4735387	511145.b0163	1587.79283596
4735390	511145.b0167	81.6286659737
4735391	511145.b0168	1321.74345885
4735393	511145.b0170	7686.14588085
4735394	511145.b0171	1448.17376114
4735395	511145.b0172	94.7328273033
4735397	511145.b0174	222.823624609
4735401	511145.b0178	215.198039203
4735402	511145.b0179	1018.46514882
4735403	511145.b0180	1790.47899232
4735405	511145.b0182	137.789357386
4735407	511145.b0184	86.1870949754
4735409	511145.b0186	93.9290207972
4735410	511145.b0187	325.372412544
4735413	511145.b0190	89.6138490277
4735414	511145.b0191	5.56318713426
4735420	511145.b0197	164.537076516
